" ","  "
"שם לקוח","כתובת"
" "," "
"צביקה וינשטוק","16 יסמין הוד השרון"
" ","  "
"קוד מונה","מספר מונה"
"08/09/2024","23:00",.87
"08/09/2024","23:15",.71
"08/09/2024","23:30",.812
"08/09/2024","23:45",.824
"09/09/2024","00:00",.703
"09/09/2024","00:15",.408
"09/09/2024","00:30",.247
"09/09/2024","00:45",.249
"09/09/2024","01:00",.242
"09/09/2024","01:15",.244
"09/09/2024","01:30",.236
"09/09/2024","01:45",.226
"09/09/2024","02:00",.18
"09/09/2024","02:15",.18
"09/09/2024","02:30",.175
"09/09/2024","02:45",.168
"09/09/2024","03:00",.165
"09/09/2024","03:15",.182
"09/09/2024","03:30",.193
"09/09/2024","03:45",.192
"09/09/2024","04:00",.197
"09/09/2024","04:15",.193
"09/09/2024","04:30",.192
"09/09/2024","04:45",.196
"09/09/2024","05:00",.192
"09/09/2024","05:15",.284
"09/09/2024","05:30",.19
"09/09/2024","05:45",.195
"09/09/2024","06:00",.19
"09/09/2024","06:15",.184
"09/09/2024","06:30",.181
"09/09/2024","06:45",.178
"09/09/2024","07:00",.229
"09/09/2024","07:15",.224
"09/09/2024","07:30",.22
"09/09/2024","07:45",.204
"09/09/2024","08:00",.138
"09/09/2024","08:15",.055
"09/09/2024","08:30",.05
"09/09/2024","08:45",.048
"09/09/2024","09:00",.153
"09/09/2024","09:15",.67
"09/09/2024","09:30",.703
"09/09/2024","09:45",.747
"09/09/2024","10:00",.749
"09/09/2024","10:15",.715
"09/09/2024","10:30",.709
"09/09/2024","10:45",.707
"09/09/2024","11:00",.72
"09/09/2024","11:15",.747
"09/09/2024","11:30",.97
"09/09/2024","11:45",.943
"09/09/2024","12:00",.953
"09/09/2024","12:15",.812
"09/09/2024","12:30",.291
"09/09/2024","12:45",.286
"09/09/2024","13:00",.29
"09/09/2024","13:15",.319
"09/09/2024","13:30",.296
"09/09/2024","13:45",.246
"09/09/2024","14:00",.225
"09/09/2024","14:15",.226
"09/09/2024","14:30",.23
"09/09/2024","14:45",.229
"09/09/2024","15:00",.235
"09/09/2024","15:15",.227
"09/09/2024","15:30",.226
"09/09/2024","15:45",.243
"09/09/2024","16:00",.372
"09/09/2024","16:15",.758
"09/09/2024","16:30",.794
"09/09/2024","16:45",.731
"09/09/2024","17:00",.733
"09/09/2024","17:15",.727
"09/09/2024","17:30",.73
"09/09/2024","17:45",.729
"09/09/2024","18:00",.728
"09/09/2024","18:15",.717
"09/09/2024","18:30",.849
"09/09/2024","18:45",.763
"09/09/2024","19:00",.821
"09/09/2024","19:15",.809
"09/09/2024","19:30",.807
"09/09/2024","19:45",.844
"09/09/2024","20:00",.864
"09/09/2024","20:15",.881
"09/09/2024","20:30",.847
"09/09/2024","20:45",.715
"09/09/2024","21:00",.783
"09/09/2024","21:15",.766
"09/09/2024","21:30",.773
"09/09/2024","21:45",.811
"09/09/2024","22:00",.646
"09/09/2024","22:15",.757
"09/09/2024","22:30",.772
"09/09/2024","22:45",.657
"09/09/2024","23:00",.726
"09/09/2024","23:15",.876
"09/09/2024","23:30",.897
"09/09/2024","23:45",.547
"10/09/2024","00:00",.639
"10/09/2024","00:15",.501
"10/09/2024","00:30",.494
"10/09/2024","00:45",.239
"10/09/2024","01:00",.237
"10/09/2024","01:15",.219
"10/09/2024","01:30",.226
"10/09/2024","01:45",.228
"10/09/2024","02:00",.194
"10/09/2024","02:15",.194
"10/09/2024","02:30",.2
"10/09/2024","02:45",.188
"10/09/2024","03:00",.192
"10/09/2024","03:15",.2
"10/09/2024","03:30",.194
"10/09/2024","03:45",.286
"10/09/2024","04:00",.199
"10/09/2024","04:15",.194
"10/09/2024","04:30",.191
"10/09/2024","04:45",.198
"10/09/2024","05:00",.191
"10/09/2024","05:15",.188
"10/09/2024","05:30",.178
"10/09/2024","05:45",.176
"10/09/2024","06:00",.187
"10/09/2024","06:15",.183
"10/09/2024","06:30",.174
"10/09/2024","06:45",.173
"10/09/2024","07:00",.18
"10/09/2024","07:15",.232
"10/09/2024","07:30",.175
"10/09/2024","07:45",.175
"10/09/2024","08:00",.187
"10/09/2024","08:15",.221
"10/09/2024","08:30",.363
"10/09/2024","08:45",.76
"10/09/2024","09:00",.982
"10/09/2024","09:15",.499
"10/09/2024","09:30",.308
"10/09/2024","09:45",.294
"10/09/2024","10:00",.287
"10/09/2024","10:15",.279
"10/09/2024","10:30",.281
"10/09/2024","10:45",.086
"10/09/2024","11:00",.066
"10/09/2024","11:15",.062
"10/09/2024","11:30",.056
"10/09/2024","11:45",.061
"10/09/2024","12:00",.213
"10/09/2024","12:15",.284
"10/09/2024","12:30",.281
"10/09/2024","12:45",.287
"10/09/2024","13:00",.285
"10/09/2024","13:15",.28
"10/09/2024","13:30",.27
"10/09/2024","13:45",.068
"10/09/2024","14:00",.067
"10/09/2024","14:15",.068
"10/09/2024","14:30",.063
"10/09/2024","14:45",.061
"10/09/2024","15:00",.059
"10/09/2024","15:15",.057
"10/09/2024","15:30",.188
"10/09/2024","15:45",.39
"10/09/2024","16:00",.283
"10/09/2024","16:15",.279
"10/09/2024","16:30",.28
"10/09/2024","16:45",.272
"10/09/2024","17:00",.271
"10/09/2024","17:15",.276
"10/09/2024","17:30",.553
"10/09/2024","17:45",1.006
"10/09/2024","18:00",1.004
"10/09/2024","18:15",.99
"10/09/2024","18:30",.978
"10/09/2024","18:45",.361
"10/09/2024","19:00",.214
"10/09/2024","19:15",.13
"10/09/2024","19:30",.183
"10/09/2024","19:45",.118
"10/09/2024","20:00",.121
"10/09/2024","20:15",1.142
"10/09/2024","20:30",1.38
"10/09/2024","20:45",1.374
"10/09/2024","21:00",1.388
"10/09/2024","21:15",.611
"10/09/2024","21:30",.744
"10/09/2024","21:45",.778
"10/09/2024","22:00",.679
"10/09/2024","22:15",.745
"10/09/2024","22:30",.74
"10/09/2024","22:45",.694
"10/09/2024","23:00",.727
"10/09/2024","23:15",.74
"10/09/2024","23:30",.891
"10/09/2024","23:45",.712
"11/09/2024","00:00",.592
"11/09/2024","00:15",.448
"11/09/2024","00:30",.244
"11/09/2024","00:45",.509
"11/09/2024","01:00",.312
"11/09/2024","01:15",.214
"11/09/2024","01:30",.208
"11/09/2024","01:45",.208
"11/09/2024","02:00",.182
"11/09/2024","02:15",.175
"11/09/2024","02:30",.194
"11/09/2024","02:45",.2
"11/09/2024","03:00",.169
"11/09/2024","03:15",.167
"11/09/2024","03:30",.168
"11/09/2024","03:45",.173
"11/09/2024","04:00",.167
"11/09/2024","04:15",.26
"11/09/2024","04:30",.171
"11/09/2024","04:45",.167
"11/09/2024","05:00",.165
"11/09/2024","05:15",.171
"11/09/2024","05:30",.158
"11/09/2024","05:45",.154
"11/09/2024","06:00",.158
"11/09/2024","06:15",.148
"11/09/2024","06:30",.141
"11/09/2024","06:45",.147
"11/09/2024","07:00",.144
"11/09/2024","07:15",.201
"11/09/2024","07:30",.159
"11/09/2024","07:45",.168
"11/09/2024","08:00",.161
"11/09/2024","08:15",.366
"11/09/2024","08:30",.407
"11/09/2024","08:45",.23
"11/09/2024","09:00",.272
"11/09/2024","09:15",.923
"11/09/2024","09:30",.947
"11/09/2024","09:45",.909
"11/09/2024","10:00",.814
"11/09/2024","10:15",.291
"11/09/2024","10:30",.303
"11/09/2024","10:45",.302
"11/09/2024","11:00",.3
"11/09/2024","11:15",.297
"11/09/2024","11:30",.299
"11/09/2024","11:45",.307
"11/09/2024","12:00",.304
"11/09/2024","12:15",.307
"11/09/2024","12:30",.077
"11/09/2024","12:45",.071
"11/09/2024","13:00",.264
"11/09/2024","13:15",.307
"11/09/2024","13:30",.289
"11/09/2024","13:45",.296
"11/09/2024","14:00",.3
"11/09/2024","14:15",.292
"11/09/2024","14:30",.322
"11/09/2024","14:45",.297
"11/09/2024","15:00",.29
"11/09/2024","15:15",.285
"11/09/2024","15:30",.292
"11/09/2024","15:45",.29
"11/09/2024","16:00",.285
"11/09/2024","16:15",.299
"11/09/2024","16:30",.279
"11/09/2024","16:45",.287
"11/09/2024","17:00",.272
"11/09/2024","17:15",.114
"11/09/2024","17:30",.069
"11/09/2024","17:45",.081
"11/09/2024","18:00",.079
"11/09/2024","18:15",.085
"11/09/2024","18:30",.157
"11/09/2024","18:45",.088
"11/09/2024","19:00",.114
"11/09/2024","19:15",.102
"11/09/2024","19:30",.113
"11/09/2024","19:45",.649
"11/09/2024","20:00",.83
"11/09/2024","20:15",.862
"11/09/2024","20:30",.986
"11/09/2024","20:45",.558
"11/09/2024","21:00",.654
"11/09/2024","21:15",.767
"11/09/2024","21:30",.714
"11/09/2024","21:45",.721
"11/09/2024","22:00",.717
"11/09/2024","22:15",.757
"11/09/2024","22:30",.764
"11/09/2024","22:45",.762
"11/09/2024","23:00",.711
"11/09/2024","23:15",.84
"11/09/2024","23:30",.77
"11/09/2024","23:45",.836
"12/09/2024","00:00",.791
"12/09/2024","00:15",.571
"12/09/2024","00:30",.443
"12/09/2024","00:45",.497
"12/09/2024","01:00",.22
"12/09/2024","01:15",.222
"12/09/2024","01:30",.207
"12/09/2024","01:45",.207
"12/09/2024","02:00",.176
"12/09/2024","02:15",.197
"12/09/2024","02:30",.196
"12/09/2024","02:45",.197
"12/09/2024","03:00",.187
"12/09/2024","03:15",.194
"12/09/2024","03:30",.195
"12/09/2024","03:45",.282
"12/09/2024","04:00",.187
"12/09/2024","04:15",.19
"12/09/2024","04:30",.186
"12/09/2024","04:45",.192
"12/09/2024","05:00",.19
"12/09/2024","05:15",.166
"12/09/2024","05:30",.167
"12/09/2024","05:45",.173
"12/09/2024","06:00",.164
"12/09/2024","06:15",.173
"12/09/2024","06:30",.14
"12/09/2024","06:45",.146
"12/09/2024","07:00",.142
"12/09/2024","07:15",.211
"12/09/2024","07:30",.147
"12/09/2024","07:45",.151
"12/09/2024","08:00",.269
"12/09/2024","08:15",.276
"12/09/2024","08:30",.274
"12/09/2024","08:45",.282
"12/09/2024","09:00",.277
"12/09/2024","09:15",.283
"12/09/2024","09:30",.295
"12/09/2024","09:45",.187
"12/09/2024","10:00",.075
"12/09/2024","10:15",.322
"12/09/2024","10:30",.262
"12/09/2024","10:45",.296
"12/09/2024","11:00",.285
"12/09/2024","11:15",.065
"12/09/2024","11:30",.075
"12/09/2024","11:45",.068
"12/09/2024","12:00",.111
"12/09/2024","12:15",.247
"12/09/2024","12:30",.3
"12/09/2024","12:45",.308
"12/09/2024","13:00",.306
"12/09/2024","13:15",.3
"12/09/2024","13:30",.294
"12/09/2024","13:45",.068
"12/09/2024","14:00",.063
"12/09/2024","14:15",.066
"12/09/2024","14:30",.052
"12/09/2024","14:45",.062
"12/09/2024","15:00",.061
"12/09/2024","15:15",.053
"12/09/2024","15:30",.052
"12/09/2024","15:45",.061
"12/09/2024","16:00",.054
"12/09/2024","16:15",.052
"12/09/2024","16:30",.161
"12/09/2024","16:45",.781
"12/09/2024","17:00",.777
"12/09/2024","17:15",.798
"12/09/2024","17:30",.821
"12/09/2024","17:45",.77
"12/09/2024","18:00",.788
"12/09/2024","18:15",.777
"12/09/2024","18:30",.782
"12/09/2024","18:45",.811
"12/09/2024","19:00",.823
"12/09/2024","19:15",.855
"12/09/2024","19:30",.204
"12/09/2024","19:45",.173
"12/09/2024","20:00",.426
"12/09/2024","20:15",.855
"12/09/2024","20:30",.774
"12/09/2024","20:45",.787
"12/09/2024","21:00",.757
"12/09/2024","21:15",.788
"12/09/2024","21:30",.832
"12/09/2024","21:45",.846
"12/09/2024","22:00",.803
"12/09/2024","22:15",.635
"12/09/2024","22:30",.741
"12/09/2024","22:45",.861
"12/09/2024","23:00",.993
"12/09/2024","23:15",1.026
"12/09/2024","23:30",.911
"12/09/2024","23:45",.872
"13/09/2024","00:00",.853
"13/09/2024","00:15",.942
"13/09/2024","00:30",.771
"13/09/2024","00:45",.841
"13/09/2024","01:00",.818
"13/09/2024","01:15",.479
"13/09/2024","01:30",.239
"13/09/2024","01:45",.221
"13/09/2024","02:00",.192
"13/09/2024","02:15",.184
"13/09/2024","02:30",.182
"13/09/2024","02:45",.185
"13/09/2024","03:00",.179
"13/09/2024","03:15",.18
"13/09/2024","03:30",.184
"13/09/2024","03:45",.178
"13/09/2024","04:00",.169
"13/09/2024","04:15",.172
"13/09/2024","04:30",.167
"13/09/2024","04:45",.167
"13/09/2024","05:00",.161
"13/09/2024","05:15",.214
"13/09/2024","05:30",.214
"13/09/2024","05:45",.162
"13/09/2024","06:00",.168
"13/09/2024","06:15",.157
"13/09/2024","06:30",.143
"13/09/2024","06:45",.156
"13/09/2024","07:00",.152
"13/09/2024","07:15",.2
"13/09/2024","07:30",.189
"13/09/2024","07:45",.182
"13/09/2024","08:00",.213
"13/09/2024","08:15",.386
"13/09/2024","08:30",.409
"13/09/2024","08:45",.418
"13/09/2024","09:00",.413
"13/09/2024","09:15",.398
"13/09/2024","09:30",.276
"13/09/2024","09:45",.278
"13/09/2024","10:00",.276
"13/09/2024","10:15",.278
"13/09/2024","10:30",.278
"13/09/2024","10:45",.481
"13/09/2024","11:00",1.095
"13/09/2024","11:15",1.147
"13/09/2024","11:30",1.072
"13/09/2024","11:45",.82
"13/09/2024","12:00",.87
"13/09/2024","12:15",1.162
"13/09/2024","12:30",1.084
"13/09/2024","12:45",1.095
"13/09/2024","13:00",1.077
"13/09/2024","13:15",1.078
"13/09/2024","13:30",.811
"13/09/2024","13:45",.772
"13/09/2024","14:00",.761
"13/09/2024","14:15",.964
"13/09/2024","14:30",.96
"13/09/2024","14:45",.927
"13/09/2024","15:00",.919
"13/09/2024","15:15",.904
"13/09/2024","15:30",.908
"13/09/2024","15:45",.896
"13/09/2024","16:00",.98
"13/09/2024","16:15",.894
"13/09/2024","16:30",.875
"13/09/2024","16:45",.978
"13/09/2024","17:00",.959
"13/09/2024","17:15",.949
"13/09/2024","17:30",.961
"13/09/2024","17:45",.885
"13/09/2024","18:00",.728
"13/09/2024","18:15",.701
"13/09/2024","18:30",.956
"13/09/2024","18:45",.55
"13/09/2024","19:00",.152
"13/09/2024","19:15",.149
"13/09/2024","19:30",.151
"13/09/2024","19:45",.131
"13/09/2024","20:00",.118
"13/09/2024","20:15",.114
"13/09/2024","20:30",.118
"13/09/2024","20:45",.122
"13/09/2024","21:00",.117
"13/09/2024","21:15",.123
"13/09/2024","21:30",.116
"13/09/2024","21:45",.118
"13/09/2024","22:00",.122
"13/09/2024","22:15",.116
"13/09/2024","22:30",.117
"13/09/2024","22:45",.114
"13/09/2024","23:00",.113
"13/09/2024","23:15",.117
"13/09/2024","23:30",.109
"13/09/2024","23:45",.108
"14/09/2024","00:00",.119
"14/09/2024","00:15",.27
"14/09/2024","00:30",.283
"14/09/2024","00:45",.269
"14/09/2024","01:00",.239
"14/09/2024","01:15",.26
"14/09/2024","01:30",.257
"14/09/2024","01:45",.251
"14/09/2024","02:00",.222
"14/09/2024","02:15",.216
"14/09/2024","02:30",.211
"14/09/2024","02:45",.208
"14/09/2024","03:00",.184
"14/09/2024","03:15",.266
"14/09/2024","03:30",.179
"14/09/2024","03:45",.206
"14/09/2024","04:00",.204
"14/09/2024","04:15",.209
"14/09/2024","04:30",.198
"14/09/2024","04:45",.19
"14/09/2024","05:00",.186
"14/09/2024","05:15",.188
"14/09/2024","05:30",.184
"14/09/2024","05:45",.168
"14/09/2024","06:00",.172
"14/09/2024","06:15",.152
"14/09/2024","06:30",.144
"14/09/2024","06:45",.151
"14/09/2024","07:00",.145
"14/09/2024","07:15",.213
"14/09/2024","07:30",.146
"14/09/2024","07:45",.148
"14/09/2024","08:00",.158
"14/09/2024","08:15",.17
"14/09/2024","08:30",.218
"14/09/2024","08:45",.366
"14/09/2024","09:00",.506
"14/09/2024","09:15",.083
"14/09/2024","09:30",.076
"14/09/2024","09:45",.048
"14/09/2024","10:00",.051
"14/09/2024","10:15",.046
"14/09/2024","10:30",.05
"14/09/2024","10:45",.045
"14/09/2024","11:00",.051
"14/09/2024","11:15",.05
"14/09/2024","11:30",.057
"14/09/2024","11:45",.051
"14/09/2024","12:00",.057
"14/09/2024","12:15",.05
"14/09/2024","12:30",.057
"14/09/2024","12:45",.05
"14/09/2024","13:00",.045
"14/09/2024","13:15",.053
"14/09/2024","13:30",.049
"14/09/2024","13:45",.045
"14/09/2024","14:00",.051
"14/09/2024","14:15",.052
"14/09/2024","14:30",.045
"14/09/2024","14:45",.048
"14/09/2024","15:00",.056
"14/09/2024","15:15",.046
"14/09/2024","15:30",.043
"14/09/2024","15:45",.056
"14/09/2024","16:00",.042
"14/09/2024","16:15",.053
"14/09/2024","16:30",.053
"14/09/2024","16:45",.042
"14/09/2024","17:00",.053
"14/09/2024","17:15",.049
"14/09/2024","17:30",.064
"14/09/2024","17:45",.201
"14/09/2024","18:00",.358
"14/09/2024","18:15",.493
"14/09/2024","18:30",.979
"14/09/2024","18:45",.938
"14/09/2024","19:00",1.403
"14/09/2024","19:15",.892
"14/09/2024","19:30",.896
"14/09/2024","19:45",.913
"14/09/2024","20:00",.925
"14/09/2024","20:15",.969
"14/09/2024","20:30",.933
"14/09/2024","20:45",1.284
"14/09/2024","21:00",1.328
"14/09/2024","21:15",1.39
"14/09/2024","21:30",.951
"14/09/2024","21:45",.77
"14/09/2024","22:00",.785
"14/09/2024","22:15",.941
"14/09/2024","22:30",.767
"14/09/2024","22:45",.713
"14/09/2024","23:00",.71
"14/09/2024","23:15",.882
"14/09/2024","23:30",.777
"14/09/2024","23:45",.76
"15/09/2024","00:00",.217
"15/09/2024","00:15",.213
"15/09/2024","00:30",.216
"15/09/2024","00:45",.198
"15/09/2024","01:00",.22
"15/09/2024","01:15",.247
"15/09/2024","01:30",.243
"15/09/2024","01:45",.227
"15/09/2024","02:00",.198
"15/09/2024","02:15",.199
"15/09/2024","02:30",.197
"15/09/2024","02:45",.196
"15/09/2024","03:00",.206
"15/09/2024","03:15",.202
"15/09/2024","03:30",.201
"15/09/2024","03:45",.207
"15/09/2024","04:00",.194
"15/09/2024","04:15",.183
"15/09/2024","04:30",.187
"15/09/2024","04:45",.183
"15/09/2024","05:00",.176
"15/09/2024","05:15",.182
"15/09/2024","05:30",.176
"15/09/2024","05:45",.176
"15/09/2024","06:00",.174
"15/09/2024","06:15",.172
"15/09/2024","06:30",.174
"15/09/2024","06:45",.177
"15/09/2024","07:00",.167
"15/09/2024","07:15",.25
"15/09/2024","07:30",.176
"15/09/2024","07:45",.208
"15/09/2024","08:00",.187
"15/09/2024","08:15",.194
"15/09/2024","08:30",.331
"15/09/2024","08:45",.053
"15/09/2024","09:00",.068
"15/09/2024","09:15",.054
"15/09/2024","09:30",.065
"15/09/2024","09:45",.089
"15/09/2024","10:00",.273
"15/09/2024","10:15",.284
"15/09/2024","10:30",.289
"15/09/2024","10:45",.286
"15/09/2024","11:00",.291
"15/09/2024","11:15",.283
"15/09/2024","11:30",.297
"15/09/2024","11:45",.289
"15/09/2024","12:00",.293
"15/09/2024","12:15",.289
"15/09/2024","12:30",.291
"15/09/2024","12:45",.282
"15/09/2024","13:00",.285
"15/09/2024","13:15",.292
"15/09/2024","13:30",.294
"15/09/2024","13:45",.27
"15/09/2024","14:00",.192
"15/09/2024","14:15",.092
"15/09/2024","14:30",.291
"15/09/2024","14:45",.284
"15/09/2024","15:00",.281
"15/09/2024","15:15",.274
"15/09/2024","15:30",.261
"15/09/2024","15:45",.463
"15/09/2024","16:00",.727
"15/09/2024","16:15",.745
"15/09/2024","16:30",.865
"15/09/2024","16:45",.79
"15/09/2024","17:00",.785
"15/09/2024","17:15",.782
"15/09/2024","17:30",.792
"15/09/2024","17:45",.769
"15/09/2024","18:00",.223
"15/09/2024","18:15",.107
"15/09/2024","18:30",.11
"15/09/2024","18:45",.533
"15/09/2024","19:00",.836
"15/09/2024","19:15",.84
"15/09/2024","19:30",.85
"15/09/2024","19:45",.848
"15/09/2024","20:00",.858
"15/09/2024","20:15",.87
"15/09/2024","20:30",.862
"15/09/2024","20:45",.875
"15/09/2024","21:00",.874
"15/09/2024","21:15",.397
"15/09/2024","21:30",.177
"15/09/2024","21:45",.168
"15/09/2024","22:00",.173
"15/09/2024","22:15",.282
"15/09/2024","22:30",.727
"15/09/2024","22:45",.749
"15/09/2024","23:00",.769
"15/09/2024","23:15",.858
"15/09/2024","23:30",.894
"15/09/2024","23:45",.397
"16/09/2024","00:00",.262
"16/09/2024","00:15",.251
"16/09/2024","00:30",.252
"16/09/2024","00:45",.251
"16/09/2024","01:00",.325
"16/09/2024","01:15",.23
"16/09/2024","01:30",.224
"16/09/2024","01:45",.23
"16/09/2024","02:00",.193
"16/09/2024","02:15",.192
"16/09/2024","02:30",.191
"16/09/2024","02:45",.186
"16/09/2024","03:00",.189
"16/09/2024","03:15",.185
"16/09/2024","03:30",.185
"16/09/2024","03:45",.19
"16/09/2024","04:00",.183
"16/09/2024","04:15",.184
"16/09/2024","04:30",.19
"16/09/2024","04:45",.184
"16/09/2024","05:00",.188
"16/09/2024","05:15",.184
"16/09/2024","05:30",.172
"16/09/2024","05:45",.173
"16/09/2024","06:00",.167
"16/09/2024","06:15",.164
"16/09/2024","06:30",.16
"16/09/2024","06:45",.151
"16/09/2024","07:00",.15
"16/09/2024","07:15",.238
"16/09/2024","07:30",.161
"16/09/2024","07:45",.177
"16/09/2024","08:00",.212
"16/09/2024","08:15",.209
"16/09/2024","08:30",.126
"16/09/2024","08:45",.044
"16/09/2024","09:00",.049
"16/09/2024","09:15",.051
"16/09/2024","09:30",.047
"16/09/2024","09:45",.32
"16/09/2024","10:00",.739
"16/09/2024","10:15",.753
"16/09/2024","10:30",.741
"16/09/2024","10:45",.906
"16/09/2024","11:00",.74
"16/09/2024","11:15",.837
"16/09/2024","11:30",.955
"16/09/2024","11:45",.697
"16/09/2024","12:00",.084
"16/09/2024","12:15",.067
"16/09/2024","12:30",.059
"16/09/2024","12:45",.061
"16/09/2024","13:00",.062
"16/09/2024","13:15",.062
"16/09/2024","13:30",.061
"16/09/2024","13:45",.055
"16/09/2024","14:00",.053
"16/09/2024","14:15",.052
"16/09/2024","14:30",.052
"16/09/2024","14:45",.052
"16/09/2024","15:00",.052
"16/09/2024","15:15",.052
"16/09/2024","15:30",.052
"16/09/2024","15:45",.053
"16/09/2024","16:00",.052
"16/09/2024","16:15",.052
"16/09/2024","16:30",.052
"16/09/2024","16:45",.052
"16/09/2024","17:00",.052
"16/09/2024","17:15",.052
"16/09/2024","17:30",.324
"16/09/2024","17:45",.753
"16/09/2024","18:00",.76
"16/09/2024","18:15",.763
"16/09/2024","18:30",.865
"16/09/2024","18:45",.839
"16/09/2024","19:00",.825
"16/09/2024","19:15",.824
"16/09/2024","19:30",.848
"16/09/2024","19:45",.94
"16/09/2024","20:00",.899
"16/09/2024","20:15",.811
"16/09/2024","20:30",.865
"16/09/2024","20:45",1.026
"16/09/2024","21:00",1.022
"16/09/2024","21:15",1.027
"16/09/2024","21:30",.533
"16/09/2024","21:45",.53
"16/09/2024","22:00",.507
"16/09/2024","22:15",.61
"16/09/2024","22:30",.804
"16/09/2024","22:45",.816
"16/09/2024","23:00",.737
"16/09/2024","23:15",1.113
"16/09/2024","23:30",1.041
"16/09/2024","23:45",1.057
"17/09/2024","00:00",.874
"17/09/2024","00:15",.77
"17/09/2024","00:30",.774
"17/09/2024","00:45",.771
"17/09/2024","01:00",.674
"17/09/2024","01:15",.556
"17/09/2024","01:30",.207
"17/09/2024","01:45",.21
"17/09/2024","02:00",.177
"17/09/2024","02:15",.181
"17/09/2024","02:30",.199
"17/09/2024","02:45",.193
"17/09/2024","03:00",.165
"17/09/2024","03:15",.165
"17/09/2024","03:30",.17
"17/09/2024","03:45",.164
"17/09/2024","04:00",.164
"17/09/2024","04:15",.257
"17/09/2024","04:30",.168
"17/09/2024","04:45",.162
"17/09/2024","05:00",.162
"17/09/2024","05:15",.168
"17/09/2024","05:30",.162
"17/09/2024","05:45",.161
"17/09/2024","06:00",.166
"17/09/2024","06:15",.158
"17/09/2024","06:30",.15
"17/09/2024","06:45",.157
"17/09/2024","07:00",.205
"17/09/2024","07:15",.196
"17/09/2024","07:30",.255
"17/09/2024","07:45",.151
"17/09/2024","08:00",.084
"17/09/2024","08:15",.05
"17/09/2024","08:30",.058
"17/09/2024","08:45",.061
"17/09/2024","09:00",.059
"17/09/2024","09:15",.06
"17/09/2024","09:30",.058
"17/09/2024","09:45",.061
